key,original,translation,context
ItemName_霹雳宝铠图纸,Thunder Armor Blueprint,,霹雳宝铠图纸
ItemName_紫薇图纸,Emperor Blueprint,,紫薇图纸
ItemName_狻猊图纸,Suanni Blueprint,,狻猊图纸
ItemName_真武图纸,Zhenwu Blueprint,,真武图纸
ItemName_碧霞图纸,Jade Cloud Blueprint,,碧霞图纸
ItemName_彩绣香囊图纸,Embroidered Sachet Blueprint,,彩绣香囊图纸
ItemName_粗糙的护身符图纸,Simple Safe-keeping Charm Blueprint,,粗糙的护身符图纸
ItemName_香包图纸,Sachet Blueprint,,香包图纸
ItemName_护心镜图纸,Protector Glass Blueprint,,护心镜图纸
ItemName_艾草束图纸,Wormwood Bundle Blueprint,,艾草束图纸
ItemName_狼牙吊坠图纸,Wolf Fang Amulet Blueprint,,狼牙吊坠图纸
ItemName_长命锁图纸,Longevity Lock Blueprint,,长命锁图纸
ItemName_玉石吊坠图纸,Jade Pendant Blueprint,,玉石吊坠图纸
ItemName_佛手玉坠图纸,Buddha Earrings Blueprint,,佛手玉坠图纸
ItemName_冠凤鸟玉佩图纸,Phoenix Jade Ornament Blueprint,,冠凤鸟玉佩图纸
ItemName_工字佩图纸,"""GONG"" Inscripted Jade Ornament Blueprint",,工字佩图纸
ItemName_太极玉佩图纸,Taichi Jade Ornament Blueprint,,太极玉佩图纸
ItemName_游商玉符图纸,Youshang Jade Symbol Blueprint,,游商玉符图纸
ItemName_葫芦图纸,Gourd Blueprint,,葫芦图纸
ItemName_檀木念珠图纸,Sandalwood Prayer Beads Blueprint,,檀木念珠图纸
ItemName_茱萸花图纸,Dogwood Flower Blueprint,,茱萸花图纸
ItemName_牡丹花图纸,Peony Blueprint,,牡丹花图纸
ItemName_花环图纸,Wreath Blueprint,,花环图纸
ItemName_狗皮膏药图纸,Dog-skin Plaster Blueprint,,狗皮膏药图纸
ItemName_静心玉环图纸,Mind-clearing Jade Ring Blueprint,,静心玉环图纸
ItemName_锦帕图纸,Brocade Handkerchief Blueprint,,锦帕图纸
ItemName_脆响风铃图纸,Crisp Wind Chime Blueprint,,脆响风铃图纸
ItemName_青须剑穗图纸,Blue Sword String Blueprint,,青须剑穗图纸
ItemName_腰牌图纸,Waist Badge Blueprint,,腰牌图纸
ItemName_金彩龙纹香囊图纸,Gold Dragon Pattern Sachet Blueprint,,金彩龙纹香囊图纸
ItemName_金镶珠石香囊图纸,Gold Inlaid Gemstone Sachet Blueprint,,金镶珠石香囊图纸
ItemName_双鱼玉佩图纸,Yin Yang Jade Ornament Blueprint,,双鱼玉佩图纸
ItemName_玉莲花图纸,Lotus Gem Blueprint,,玉莲花图纸
ItemName_滴水观音图纸,Water Avalokitesvara Blueprint,,滴水观音图纸
ItemName_玉辟邪图纸,Exorcist Gem Blueprint,,玉辟邪图纸
ItemName_金雕长羽图纸,Golden Eagle Feather Blueprint,,金雕长羽图纸
ItemName_镂空香囊球图纸,Hollow Sachet Ball Blueprint,,镂空香囊球图纸
ItemName_云纹琉璃珠图纸,Sculptured Jade Blueprint,,云纹琉璃珠图纸
ItemName_青铜面具图纸,Bronze Mask Blueprint,,青铜面具图纸
ItemName_玉蝉图纸,Cicada Gem Blueprint,,玉蝉图纸
ItemName_鎏金银香囊图纸,Gold Sachet Blueprint,,鎏金银香囊图纸
ItemName_皇族玉佩图纸,Royal Jade Ornament Blueprint,,皇族玉佩图纸
ItemName_金饭碗图纸,Golden Bowl Blueprint,,金饭碗图纸
ItemName_四海全舆图图纸,Four Seas Map Blueprint,,四海全舆图图纸
ItemName_调兵虎符图纸,Troops Deploying Tiger Token Blueprint,,调兵虎符图纸
ItemName_传国玉玺图纸,Imperial Seal Blueprint,,传国玉玺图纸
ItemName_馒头食谱,Steamed Bun Recipe,,馒头食谱
ItemName_花卷食谱,Steamed Bread Recipe,,花卷食谱
ItemName_青菜卷饼食谱,Veggie Strudel Recipe,,青菜卷饼食谱
ItemName_油条食谱,Fritter Recipe,,油条食谱
ItemName_清汤面食谱,Vegan Noodle Recipe,,清汤面食谱
ItemName_花椒饼食谱,Pan Cake Recipe,,花椒饼食谱
ItemName_饭团食谱,Rice Ball Recipe,,饭团食谱
ItemName_米饭食谱,Rice Recipe,,米饭食谱
ItemName_鸡蛋饼食谱,Egg Cake Recipe,,鸡蛋饼食谱
ItemName_杂粮饼食谱,Grain Cake Recipe,,杂粮饼食谱
ItemName_一言难尽的面食食谱,Unspeakable Noodle Recipe,,一言难尽的面食食谱
ItemName_菠菜面食谱,Spinach Noodle Recipe,,菠菜面食谱
ItemName_鸡丝面食谱,Chicken Noodle Recipe,,鸡丝面食谱
ItemName_阳春面食谱,Yangchun Noodle Recipe,,阳春面食谱
ItemName_肉馅饺子食谱,Meat Dumpling Recipe,,肉馅饺子食谱
ItemName_素馅饺子食谱,Vegan Dumpling Recipe,,素馅饺子食谱
ItemName_青菜包食谱,Vegetable Wrap Recipe,,青菜包食谱
ItemName_豆包食谱,Bean Wrap Recipe,,豆包食谱
ItemName_香菇包食谱,Mushroom Bun Recipe,,香菇包食谱
ItemName_鲜笋包食谱,Bamboo Shoot Bun Recipe,,鲜笋包食谱
ItemName_糖饼食谱,Sweet Cake Recipe,,糖饼食谱
ItemName_鸡肉饼食谱,Chicken Cake Recipe,,鸡肉饼食谱
ItemName_鲜肉包食谱,Meat Bun Recipe,,鲜肉包食谱
ItemName_蛋黄酥食谱,Egg Yolk Recipe,,蛋黄酥食谱
ItemName_卤肉饭食谱,Pork Rice Recipe,,卤肉饭食谱
ItemName_海鲜饭食谱,Seafood Rice Recipe,,海鲜饭食谱
ItemName_蛋炒饭食谱,Omelette Rice Recipe,,蛋炒饭食谱
ItemName_杂馅饺子食谱,Mixed Dumpling Recipe,,杂馅饺子食谱
ItemName_如意凉糕食谱,Rice Cake Recipe,,如意凉糕食谱
ItemName_莲蓉香饼食谱,Lotus Biscuit Recipe,,莲蓉香饼食谱
ItemName_七巧点心食谱,Seven Artifacts Dessert Recipe,,七巧点心食谱
ItemName_碎金饭食谱,Golden Fried Rice Recipe,,碎金饭食谱
ItemName_金玉满堂食谱,Dish of Prosperity Recipe,,金玉满堂食谱
ItemName_三鲜包食谱,Three Fresh Buns Recipe,,三鲜包食谱
ItemName_芙蓉饼食谱,Hibiscus Cake Recipe,,芙蓉饼食谱
ItemName_八宝蒸糕食谱,Eight Treasure Pudding Recipe,,八宝蒸糕食谱
ItemName_罗汉斋食谱,Buddha's Delight Recipe,,罗汉斋食谱
ItemName_吉祥如意包食谱,Big Fortune Recipe,,吉祥如意包食谱
ItemName_家常豆腐食谱,Homemade Tofu Recipe,,家常豆腐食谱
ItemName_红烧豆腐食谱,Braised Tofu Recipe,,红烧豆腐食谱
ItemName_烤鸡腿食谱,Roasted Chicken Leg Recipe,,烤鸡腿食谱
ItemName_烤土豆食谱,Roasted Potato Recipe,,烤土豆食谱
ItemName_土豆泥食谱,Potato Soup Recipe,,土豆泥食谱
ItemName_水煮蛋食谱,Boiled Egg Recipe,,水煮蛋食谱
ItemName_烤鱼食谱,Grilled Fish Recipe,,烤鱼食谱
ItemName_烤肉串食谱,Kebab Recipe,,烤肉串食谱
ItemName_烤香菇食谱,Grilled Mushroom Recipe,,烤香菇食谱
ItemName_烤白菜食谱,Roasted Cabbage Recipe,,烤白菜食谱
ItemName_烤青菜食谱,Roasted Vegetables Recipe,,烤青菜食谱
ItemName_炒蚕豆食谱,Fried Broad Beans Recipe,,炒蚕豆食谱
ItemName_炒米食谱,Fried Rice Recipe,,炒米食谱
ItemName_油面筋食谱,Oiled Noodle Recipe,,油面筋食谱
ItemName_荷包蛋食谱,Poached Egg Recipe,,荷包蛋食谱
ItemName_拌菜食谱,Mixed Vegetables Recipe,,拌菜食谱
ItemName_难以下咽的菜肴食谱,Unpleasant Food Recipe,,难以下咽的菜肴食谱
ItemName_素烤串食谱,Skewer Recipe,,素烤串食谱
ItemName_烤杂串食谱,Mixed Skewer Recipe,,烤杂串食谱
ItemName_肉丸子食谱,Meat Ball Recipe,,肉丸子食谱
ItemName_醋溜肉丸食谱,Sweet and Sour Meat Ball Recipe,,醋溜肉丸食谱
ItemName_黄焖鸡食谱,Braised Chicken Recipe,,黄焖鸡食谱
ItemName_辣子鸡食谱,Spicy Chicken Recipe,,辣子鸡食谱
ItemName_粉蒸肉食谱,Steamed Pork with Rice Powder Recipe,,粉蒸肉食谱
ItemName_糖醋鱼食谱,Sweet and Sour Fish Recipe,,糖醋鱼食谱
ItemName_糖醋排骨食谱,Sweet and Sour Ribs Recipe,,糖醋排骨食谱
ItemName_四喜丸子食谱,Fortune Meat Ball Recipe,,四喜丸子食谱
ItemName_小炒肉食谱,Fried Pork Recipe,,小炒肉食谱
ItemName_铁锅炖鱼食谱,Iron Pot Fish Stew Recipe,,铁锅炖鱼食谱
ItemName_小鸡炖蘑菇食谱,Chicken Stew with Mushroom Recipe,,小鸡炖蘑菇食谱
ItemName_火腿蒸豆腐食谱,Steamed Tofu Recipe,,火腿蒸豆腐食谱
ItemName_酱爆竹笋食谱,Fried Bamboo Shoot Recipe,,酱爆竹笋食谱
ItemName_麻婆豆腐食谱,Mapo Tofu Recipe,,麻婆豆腐食谱
ItemName_竹笋炒肉食谱,Stir-fried Meat with Bamboo Shoot Recipe,,竹笋炒肉食谱
ItemName_土豆炖牛肉食谱,Beef Potato Stew Recipe,,土豆炖牛肉食谱
ItemName_酸汤鱼食谱,Fish Sour Soup Recipe,,酸汤鱼食谱
ItemName_大拌菜食谱,Big Vegetables Mix Recipe,,大拌菜食谱
ItemName_烤蛇肉食谱,Grilled Snake Meat Recipe,,烤蛇肉食谱
ItemName_烤野猪肉食谱,Grilled Wild Boar Meat Recipe,,烤野猪肉食谱
ItemName_水晶脍食谱,Crystal Fish Recipe,,水晶脍食谱
ItemName_香菇炖肉食谱,Steamed Meat with Mushroom Recipe,,香菇炖肉食谱
ItemName_东坡肉食谱,Dongpo Pork Recipe,,东坡肉食谱
ItemName_宫保鸡丁食谱,Kung Pao Chicken Recipe,,宫保鸡丁食谱
ItemName_金牌水煮鱼食谱,Poach Fish Recipe,,金牌水煮鱼食谱
ItemName_精品水煮肉食谱,Prestige Boiled Meat Recipe,,精品水煮肉食谱
ItemName_爆炒河鲜食谱,Fresh Fish Fried Recipe,,爆炒河鲜食谱
ItemName_一品豆腐食谱,First Class Tofu Recipe,,一品豆腐食谱
ItemName_香菇焖豆腐食谱,Braised Tofu with Mushroom Recipe,,香菇焖豆腐食谱
ItemName_八仙过海食谱,Eight Immortals Cross the Sea Recipe,,八仙过海食谱
ItemName_大杂烩食谱,Hodgepodge Recipe,,大杂烩食谱
ItemName_炒山珍食谱,Fried Wild Game Recipe,,炒山珍食谱
ItemName_红烧狮子头食谱,Meat Ball with Soy Sauce Recipe,,红烧狮子头食谱
ItemName_五珍脍食谱,Five Delicacies Recipe,,五珍脍食谱
ItemName_奶汤锅子鱼食谱,Milk Fish Soup Recipe,,奶汤锅子鱼食谱
ItemName_霸王别姬食谱,Farewell My Concubine Recipe,,霸王别姬食谱
ItemName_罗汉豆腐食谱,Arhat Tofu Recipe,,罗汉豆腐食谱
ItemName_面片汤食谱,Noodle Soup Recipe,,面片汤食谱
ItemName_汤圆食谱,Tangyuan Recipe,,汤圆食谱
ItemName_稀饭食谱,Porridge Recipe,,稀饭食谱
ItemName_肉羹汤食谱,Pork Soup Recipe,,肉羹汤食谱
ItemName_蚕豆粥食谱,Broad Bean Porridge Recipe,,蚕豆粥食谱
ItemName_蛋花汤食谱,Egg Soup Recipe,,蛋花汤食谱
ItemName_青菜粥食谱,Vegetable Porridge Recipe,,青菜粥食谱
ItemName_菜汤食谱,Mixed Porridge Recipe,,菜汤食谱
ItemName_萝卜汤食谱,Radish Soup Recipe,,萝卜汤食谱
ItemName_豆浆食谱,Soy Milk Recipe,,豆浆食谱
ItemName_豆腐脑食谱,Jellied Beancurd Recipe,,豆腐脑食谱
ItemName_汤食谱,Soup Recipe,,汤食谱
ItemName_怪味汤食谱,Strange Soup Recipe,,怪味汤食谱
ItemName_馄饨食谱,Wonton Recipe,,馄饨食谱
ItemName_鲜鱼汤食谱,Fresh Fish Soup Recipe,,鲜鱼汤食谱
ItemName_鱼丸汤食谱,Fish Ball Soup Recipe,,鱼丸汤食谱
ItemName_山珍汤食谱,Wild Game Soup Recipe,,山珍汤食谱
ItemName_素鲜粥食谱,Fresh Porridge Recipe,,素鲜粥食谱
ItemName_海鲜粥食谱,Seafood Porridge Recipe,,海鲜粥食谱
ItemName_砂锅鸡汤食谱,Chicken Soup Recipe,,砂锅鸡汤食谱
ItemName_胡辣汤食谱,Spicy Soup Recipe,,胡辣汤食谱
ItemName_杂拌粥食谱,Mixed Soup Recipe,,杂拌粥食谱
ItemName_养生蔬菜粥食谱,Vegetable Porridge Recipe,,养生蔬菜粥食谱
ItemName_莲子粥食谱,Lotus Sweet Soup Recipe,,莲子粥食谱
ItemName_香菇瘦肉粥食谱,Pork Congee with Mushroom Recipe,,香菇瘦肉粥食谱
ItemName_鲜鱼煲食谱,Boiled Fresh Fish Recipe,,鲜鱼煲食谱
ItemName_滋补鲜肉汤食谱,Herbal Meat Soup Recipe,,滋补鲜肉汤食谱
ItemName_怪味大补粥食谱,Strange Flavor Porridge Recipe,,怪味大补粥食谱
ItemName_八宝粥食谱,Laba Congee Recipe,,八宝粥食谱
ItemName_竹笋香菇鸡汤食谱,Chicken Soup with Mushroom Recipe,,竹笋香菇鸡汤食谱
ItemName_蜜饯果子食谱,Candied Fruit Recipe,,蜜饯果子食谱
ItemName_糖面人食谱,Sugar Candy Recipe,,糖面人食谱
ItemName_水晶皂儿食谱,Crystal Candy Recipe,,水晶皂儿食谱
ItemName_药木瓜食谱,Sugar Fruit Recipe,,药木瓜食谱
ItemName_鸡头酿砂糖食谱,Granulated Sugar Chicken Recipe,,鸡头酿砂糖食谱
ItemName_荔枝膏食谱,Lychee Cake Recipe,,荔枝膏食谱
ItemName_雕花橙子食谱,Carved Orange Recipe,,雕花橙子食谱
ItemName_蜜饯姜片食谱,Candied Ginger Recipe,,蜜饯姜片食谱
ItemName_蜜饯李子食谱,Candied Plum Recipe,,蜜饯李子食谱
ItemName_梅子姜食谱,Plum Ginger Recipe,,梅子姜食谱
ItemName_冰雪冷元子食谱,Frozen Snow Recipe,,冰雪冷元子食谱
ItemName_雪花糕食谱,Milk Snow Cake Recipe,,雪花糕食谱
ItemName_糖糜乳糕浇食谱,Custard Recipe,,糖糜乳糕浇食谱
ItemName_跌打药药方,Healing Powder Prescription,,跌打药药方
ItemName_行气散药方,Energy Powder Prescription,,行气散药方
ItemName_祛病丸药方,Illness Removal Pill Prescription,,祛病丸药方
ItemName_金疮药药方,Healing Medicine Prescription,,金疮药药方
ItemName_培元膏药方,Healing Ointment Prescription,,培元膏药方
ItemName_小还丹药方,Small Pill Prescription,,小还丹药方
ItemName_洗目散药方,Eye Clearing Powder Prescription,,洗目散药方
ItemName_解毒散药方,Antidote Powder Prescription,,解毒散药方
ItemName_补脏散药方,Viscera Powder Prescription,,补脏散药方
ItemName_止血散药方,Hemostasis Powder Prescription,,止血散药方
ItemName_定灵散药方,Stabilization Powder Prescription,,定灵散药方
ItemName_祛湿丸药方,Cold Medicinal Pill Prescription,,祛湿丸药方
ItemName_大力丸药方,Power Pill Prescription,,大力丸药方
ItemName_龟甲散药方,Turtle Armor Powder Prescription,,龟甲散药方
ItemName_玉露丸药方,Stardew Pill Prescription,,玉露丸药方
ItemName_回春丹药方,Revitalization Pill Prescription,,回春丹药方
ItemName_七星丹药方,Seven Stars Pill Recipe,,七星丹药方
ItemName_聚元丹药方,Recovery Pill Recipe,,聚元丹药方
ItemName_续命丸药方,Preservation Pill Recipe,,续命丸药方
ItemName_还魂丹药方,Revival Pill Recipe,,还魂丹药方
ItemName_除瘴散药方,Miasma Removal Pill Recipe,,除瘴散药方
ItemName_断续膏药方,Binding Pill Recipe,,断续膏药方
ItemName_化毒丹药方,Antidote Pill Recipe,,化毒丹药方
ItemName_醒神散药方,Spirit Powder Recipe,,醒神散药方
ItemName_固命丸药方,Life Preservation Pill Recipe,,固命丸药方
ItemName_清目丸药方,Eye Clearing Pill Recipe,,清目丸药方
ItemName_化毒丸药方,Antidote Ball Recipe,,化毒丸药方
ItemName_调腑丸药方,Stabilizing Pill Recipe,,调腑丸药方
ItemName_凝血丸药方,Hemostasis Pill Recipe,,凝血丸药方
ItemName_聚灵丸药方,Focus Pill Recipe,,聚灵丸药方
ItemName_健胃丸药方,Healthy Pill Recipe,,健胃丸药方
ItemName_健力丸药方,Robust Pill Recipe,,健力丸药方
ItemName_金刚散药方,Diamond Powder Recipe,,金刚散药方
ItemName_大还丹药方,Big Pill Recipe,,大还丹药方
ItemName_唯命是从丹解药药方,Mind Control Pill - Antidote Recipe,,唯命是从丹解药药方
ItemName_凌波散药方,Blue Wave Powder Recipe,,凌波散药方
ItemName_开悟丹药方,Enlighten Pill Recipe,,开悟丹药方
ItemName_天香续命丸药方,Fragrance Preservation Pill Recipe,,天香续命丸药方
ItemName_天王补气丹药方,Emperor Replenishment Pill Recipe,,天王补气丹药方
ItemName_十全大补丸药方,Full Recovery Pill Recipe,,十全大补丸药方
ItemName_明目丹药方,Clear Eyesight Pill Recipe,,明目丹药方
ItemName_清毒丹药方,Poison Removal Pill Recipe,,清毒丹药方
ItemName_固本丹药方,Restoration Pill Recipe,,固本丹药方
ItemName_愈血丹药方,Regeneration Pill Recipe,,愈血丹药方
ItemName_融灵丹药方,Spirit Fuser Pill Recipe,,融灵丹药方
ItemName_化食丹药方,Chemical Pill Recipe,,化食丹药方
ItemName_霸力丸药方,Mighty Pill Recipe,,霸力丸药方
ItemName_玄武散药方,Turtle Powder Recipe,,玄武散药方
ItemName_九转金丹药方,Nine-Times Refined Pill Recipe,,九转金丹药方
ItemName_熊魄丹药方,Bear Pill Recipe,,熊魄丹药方
ItemName_白虎丹药方,Tiger Pill Recipe,,白虎丹药方
ItemName_通慧丹药方,Smart Pill Recipe,,通慧丹药方
ItemName_游龙丹药方,Dragon Pill Recipe,,游龙丹药方
ItemName_天泽丹药方,Lucky Pill Recipe,,天泽丹药方
ItemName_真武丹药方,Zhenwu Pill Recipe,,真武丹药方
ItemName_五毒散药方,Five Poisons Powder Recipe,,五毒散药方
ItemName_蒙汗药药方,Anesthetic Drug Recipe,,蒙汗药药方
ItemName_腐骨散药方,Bone Breaking Powder Recipe,,腐骨散药方
ItemName_断筋丸药方,Tendon Breaking Pill Recipe,,断筋丸药方
ItemName_断肠散药方,Intestine Destroying Pill Recipe,,断肠散药方
ItemName_迷魂散药方,Narcotic Powder Recipe,,迷魂散药方
ItemName_软骨散药方,Weaken Powder Recipe,,软骨散药方
ItemName_逍遥丸药方,Carefree Pill Recipe,,逍遥丸药方
ItemName_催魂散药方,Soul Catcher Powder Recipe,,催魂散药方
ItemName_销魂烟药方,Soul Breaking Smoke Recipe,,销魂烟药方
ItemName_化骨散药方,Bone Melting Powder Recipe,,化骨散药方
ItemName_散功丹药方,Energy Taker Pill Recipe,,散功丹药方
ItemName_鹤顶红药方,Red Crane Poison Recipe,,鹤顶红药方
ItemName_怯战丹药方,Cowardice Pill Recipe,,怯战丹药方
ItemName_血煞丹药方,Blood Rage Pill Recipe,,血煞丹药方
ItemName_软筋散药方,Enfeeble Pill Recipe,,软筋散药方
ItemName_冰蚕蛊毒药方,Ice Silkworm Poison Recipe,,冰蚕蛊毒药方
ItemName_脑神丹药方,Brain Control Pill Recipe,,脑神丹药方
ItemName_闺门暗香药方,Secret Fragrance Recipe,,闺门暗香药方
ItemName_失心腐志丹药方,Heart Broken Pill Recipe,,失心腐志丹药方
ItemName_粗糙的鱼竿图纸,Simple Fishing Pole Blueprint,,粗糙的鱼竿图纸
ItemName_铁铲图纸,Iron Shovel Blueprint,,铁铲图纸
ItemName_粗糙的矿镐图纸,Simple Pickaxe Blueprint,,粗糙的矿镐图纸
ItemName_粗糙的伐木斧图纸,Simple Hatchet Blueprint,,粗糙的伐木斧图纸
ItemName_粗糙的镰刀图纸,Simple Sickle Blueprint,,粗糙的镰刀图纸
ItemName_粗糙的捕虫网图纸,Simple Worm-Catching Net Blueprint,,粗糙的捕虫网图纸
ItemName_优质矿镐图纸,Good Pickaxe Blueprint,,优质矿镐图纸
ItemName_优质伐木斧图纸,Good Hatchet Blueprint,,优质伐木斧图纸
ItemName_优质鱼竿图纸,Good Fishing Pole Blueprint,,优质鱼竿图纸
ItemName_优质镰刀图纸,Good Sickle Blueprint,,优质镰刀图纸
ItemName_优质捕虫网图纸,Good Worm-Catching Net Blueprint,,优质捕虫网图纸
ItemName_精品矿镐图纸,Great Pickaxe Blueprint,,精品矿镐图纸
ItemName_精品伐木斧图纸,Great Hatchet Blueprint,,精品伐木斧图纸
ItemName_精品鱼竿图纸,Great Fishing Pole Blueprint,,精品鱼竿图纸
ItemName_精品镰刀图纸,Great Sickle Blueprint,,精品镰刀图纸
ItemName_精品捕虫网图纸,Great Worm-Catching Net Blueprint,,精品捕虫网图纸
ItemName_稀有矿镐图纸,Perfect Pickaxe Blueprint,,稀有矿镐图纸
ItemName_稀有伐木斧图纸,Perfect Hatchet Blueprint,,稀有伐木斧图纸
ItemName_稀有鱼竿图纸,Perfect Fishing Pole Blueprint,,稀有鱼竿图纸
ItemName_稀有镰刀图纸,Perfect Sickle Blueprint,,稀有镰刀图纸
ItemName_稀有捕虫网图纸,Perfect Worm-Catching Net Blueprint,,稀有捕虫网图纸
,,,
ItemInfo_铜钱,"Commonly used money in the martial arts world, even a penny can stump a hero.",,江湖流通的常用货币，一分钱也能难倒英雄汉。
ItemInfo_江湖历练,Used to increase character level and comprehend martial arts.,,用来提升人物等级和领悟武功。
ItemInfo_名声历练,"Used to increase fame level, improving status in the martial arts world.",,用来提升名声等级，提高江湖地位。
ItemInfo_门派贡献,Used to exchange for valuable items at the head of your sect.,,用来在所属门派掌门处兑换珍贵物品。
ItemInfo_试炼令牌,"Proof of trials, can be used to exchange for valuable items.",,通过试炼的证明，可以用来兑换珍贵物品。
ItemInfo_残渣,"Waste from forging, useless.",,锻造出来的废弃物，毫无作用。
ItemInfo_粗布裹手,"Just a cloth strip wrapped around the hand, even street thugs do this when they fight.",,只是用粗布条把手缠起来，街头巷尾小混混打架时都会这么做。
ItemInfo_棉布手套,"Made of cotton, gloves with a certain degree of warmth.",,由棉布编制而成，具有一定保暖性的手套。
ItemInfo_皮革手套,"Made of ordinary leather, comfortable gloves.",,由普通皮革制造而成，用起来比较舒适的手套。
ItemInfo_兽纹手套,"Made of high-quality animal skin, looks very mighty.",,优质兽皮制造而成，看起来很威武。
ItemInfo_铁手,"Made of pure iron, black and extremely hard.",,纯铁制造而成，通体黝黑，且坚硬非凡。
ItemInfo_缠丝拳套,"Made of silk, has a certain protective performance.",,缠丝制造而成，具有一定的保护性能。
ItemInfo_精钢护手,"Although a bit heavy, it can exert great power.",,虽然有些沉重，却可以很好地发挥出威力来。
ItemInfo_震山拳套,"Can exert tremendous power, the effect is even better for those with deep MP.",,能发挥出千钧之力，内力深厚者使用效果更甚。
ItemInfo_铁虎爪,"Hand claws made of cold iron, sharp tips, like a tiger's bite.",,以寒铁打造的手爪，爪尖锋利，有如虎咬。
ItemInfo_奔雷铁手,"Taking the power of heavenly thunder, it strikes like a wind and thunder, determining heaven and earth with one hit.",,夺天雷之造化，其出如风雷动，一击定乾坤。
ItemInfo_幽冥拳套,"Like a ghostly phantom, people are unaware that they are already entangled in severe poison.",,如幽冥魅影，让人浑然不觉间已身缠剧毒。
ItemInfo_金刚护手,"Made of steel, like the assistance of a war god, endless spirit.",,精钢打造而成，如战神金刚相助，战意不竭。
ItemInfo_寒铁拳套,"Made from Steel and Cold iron, it is light and agile, catching people off guard.",,以精钢辅寒铁打造而成，轻便灵巧，出其不意。
ItemInfo_昆仑,"The towering Kunlun, defining the four directions.",,巍巍昆仑，擘定四方。
ItemInfo_降龙,"Dragon Slayer subdues the tiger, as easy as flipping a hand.",,降龙伏虎，易如反掌。
ItemInfo_乾坤,"Silver, Purple Jade, Red Agate, Heaven and Earth overturn to reveal the underworld.",,白银紫玉红玛瑙，乾坤倾覆见黄泉。
ItemInfo_开明,"It is said to have been used by the ancient Shu king, possessing the power to split mountains and divide rivers.",,相传为古蜀国君主所用，有开山断水之力。
ItemInfo_少昊,"Crowned with the name of the White Emperor, mastering the laws of the world's rotation.",,冠白帝之名，掌天地流转之法、
ItemInfo_北冥,"The vastness of the North Sea, unseen by the world, integrates all rivers into itself, nourishing the body of the great saint.",,北冥之大，非世人之所见，融百川于己身，以养大圣之体。
ItemInfo_木剑,A Wooden sword for children to play with.,,一把小孩子用来玩的木剑。
ItemInfo_黑铁剑,A common long sword.,,一把普通的长剑。
ItemInfo_青铜剑,"A sword made of bronze, roughly made, difficult to use in actual combat.",,用青铜铸造的剑，制作粗糙，很难用于实战。
ItemInfo_生铁剑,A sword with slight rust at the edge and hilt.,,一把边缘与剑柄处微微生锈的剑。
ItemInfo_白虹剑,"The sword hilt is carved from black jade, the blade is double-edged, thin as cicada wings, sharp as autumn water.",,剑柄由玄玉凿成，剑刃双开，薄如蝉翼，刃如秋水。
ItemInfo_紫电剑,"This sword has a purple glow like electricity, dazzling brilliance, precious fog rising, and cold air invading people.",,此剑紫芒如电，精芒夺目，宝雾腾辉，冷气侵人。
ItemInfo_游龙剑,"The sword edge shines like Clear water in the sunlight, a divine Sharp object, definitely not ordinary.",,剑锋在阳光下如清水耀眼，神物利器，确非凡品。
ItemInfo_青罡剑,"Made by condensing energy, the temperament is flowing, elegant yet firm.",,凝聚劲道所制成，气质流转，雅中带刚。
ItemInfo_倚天剑,"The legendary Heaven sword, with infinite Power, coveted by everyone in the martial arts world.",,传说中的倚天剑，威力无穷，江湖人人觊觎得之。
ItemInfo_青冥剑,"The waistband is silver-plated, clean and bright. It is said to be an ancient weapon.",,腰箍镀银、洁白光亮。相传是古时兵器。
ItemInfo_承影剑,"Named for the phrase ""Jiao divides the shadow, the goose falls and forgets to return"".",,因“蛟分承影，雁落忘归”故得此名。
ItemInfo_百炼剑,"The ultimate craftsmanship created through repeated tempering, everyone in the martial arts world wants to get it.",,经反复淬炼造就的绝笔工艺，江湖上人人想要得之。
ItemInfo_龙渊剑,"Cast by the two great swordsmiths, Ou Yezi and Ganjiang, it is a symbol of honesty and integrity.",,欧冶子和干将两大剑师联手所铸，是诚信高洁的象征。
ItemInfo_干将,"An ancient sword passed down from ancient times, made from the iron essence of five mountains and the golden hero of the six realms. After thousands of years, it is still exceptionally sharp.",,上古流传之名剑，采五山之铁精，六合之金英。千百年过去仍旧锋利异常。
ItemInfo_含光,"Gold and iron are nourished, thus forming a sword. The cold light is chilling, and the Power is infinite.",,金铁乃濡，遂以成剑。寒光凛凛，威力无穷。
ItemInfo_鱼肠,"A very small sword, which can be hidden in a fish, the sword edge is sharp, extremely tough, shining brightly.",,一柄极小之剑，可藏于鱼身之中，剑锋锐利，钢韧无比，熠熠生光。
ItemInfo_轩辕,"It is said to have been cast by an ancient emperor, containing infinite power, it is a divine sword for slaying demons.",,相传为上古一帝所铸，蕴藏无穷的力量，是斩妖除魔的神剑。
ItemInfo_九凤,"The whole body is red gold, light and Dexterity. When it comes out of the wind, it can make the sound of phoenix chirping.",,通体赤金，轻和敏捷。出于风中，可发出声声凤鸣之音。
ItemInfo_巨阙,"Cast by Ou Yezi, the sword body is blunt and heavy, and the sword qi is vertical and horizontal.",,欧冶子所铸，剑体钝而厚重，剑气纵横。
