key,original,translation,context
R20010-1_overview_4,Find three children in the village.,,在村中寻找三位小朋友。
R20010-1_overview_2,Talk to Xiao Ya.,,与小丫交谈。
R20010-1_overview_3,Did not find three children within the time limit.,,没有在时限内找到三位小朋友。
R20010-1_npcname_1,Xiao Ya,,小丫
R20010-1_npcname_2,Xiao Hua,,小花
R20010-1_npcname_3,Xiao Bao,,小宝
R20010-1_option1_1,Let's play on the Horse!,,马上开玩！
R20010-1_option1_2,Busy with something.,,有事要忙。
R20011-3_option1_1,Buy<color=#c44b0e>Top-grade Pickaxe</color>.<color=#097a76>(2500 Coins)</color>,,购买<color=#c44b0e>上品矿镐</color>。<color=#097a76>（2500文）</color>
R20011-3_option1_2,Buy<color=#c44b0e>Top-grade Sickle</color>.<color=#097a76>(2500 Coins)</color>,,购买<color=#c44b0e>上品镰刀</color>。<color=#097a76>（2500文）</color>
R20011-3_option1_3,Buy<color=#c44b0e>Top-grade Fishing Rod</color>.<color=#097a76>(2500 Coins)</color>,,购买<color=#c44b0e>上品鱼竿</color>。<color=#097a76>（2500文）</color>
R20011-3_option1_4,Buy<color=#c44b0e>Superior Worm-catching Net</color>.<color=#097a76>(2500 Coins)</color>,,购买<color=#c44b0e>上品捕虫网</color>。<color=#097a76>（2500文）</color>
R20011-3_option1_5,Buy<color=#c44b0e>Superior Woodcutting Axe</color>.<color=#097a76>(2500 Coins)</color>,,购买<color=#c44b0e>上品伐木斧</color>。<color=#097a76>（2500文）</color>
R20011-3_option1_6,Nothing I want to buy.,,没什么想买的。
R20022-1_option1_1,"Listen attentively to the medical teachings. <color=#097a76>(Stamina 20, 1 sichen)</color>",,洗耳恭听医道。<color=#097a76>（体力20、1个时辰）</color>
R20022-1_option1_2,"I'm more interested in your herbs. <color=#097a76>(Stamina 20, 1 shichen)</color>",,对你这些药材更感兴趣。<color=#097a76>（体力20、1个时辰）</color>
R20022-1_option1_3,"Excuse me, I'll be on my way.",,告辞离开。
R20022-4_option1_1,Agree to let the old man stay here to study medicine.,,同意白头翁留在此处精研医道。
R20022-4_option1_2,Disagree with the old man staying.,,不同意白头翁留下。
R10003-1_name,Village Beggar,,小村乞丐
R10003-1_overview1,Find the dirty little beggar in the village and get back the money he stole.,,在村里找到脏兮兮的小乞丐，要回自己被偷的钱。
R10003-1_option1_dialog,"Sir, where are you feeling discomfort? I have some medicinal plaster that I personally use. If you don't mind, please accept it. It might be slightly dirty but it's highly effective for reducing swelling and alleviating pain!!",,"爷您撞到哪了，咱有贴自己用的膏药，不嫌弃您就收下。
脏是脏了点，消肿止痛肯定还是好用的！"
R10003-1_option1_1,"Alright, then I'll accept this plaster.",,行，那这膏药我就收下了。
R10003-1_option1_2,Just a plaster to dismiss me? Do I look like a beggar?,,一贴膏药就想打发我，你打发叫花子呢？
R10003-1_option1_3,"Forget it, I won't be so particular with you.",,算了，我不和你一般计较。
R10003-1_option2_dialog,(It seems like he won't admit it unless I teach him a lesson!),,（看来不给他点颜色看他是不会承认了！）
R10003-1_option2_1,I'll beat some sense into you! <color=#097a76>(Solo fight by protagonist)</color>,,打你一顿看你老不老实！<color=#097a76>（主角单挑）</color>
R10003-1_option2_2,"Maybe I was wrong, I'll take another look.",,可能是我错了，我再找找。
R10003-1_option3_dialog,(He finally admitted. So...),,（这小子终于承认了，那么……）
R10003-1_option3_1,Return my money and I'll stop beating you!,,把钱还给我我就不打你了！
R10003-1_option3_2,"Forget it, keep the money.",,算了，这钱你留着吧。
R10003-1_option4_dialog,(It seems like he won't admit it unless I teach him a lesson!),,（看来不给他点颜色看他是不会承认了！）
R10003-1_option4_1,I'll beat some sense into you! <color=#097a76>(Solo fight by protagonist)</color>,,打你一顿看你老不老实！<color=#097a76>（主角单挑）</color>
R10003-1_option4_2,"Maybe I was wrong, I'll take another look.",,可能是我错了，我再找找。
R10003-1_name_1,Dirty little beggar,,脏兮兮的小乞丐
R20001-3_name,Hunter's request,,猎户的请求
R20001-3_talk,Bow repair,,修弓
R20001-3_overview1,The hunter needs your help.,,猎户有事找你帮忙。
R20001-3_overview2,Find a blacksmith to repair the hunting bow.,,找铁匠修理捕猎弓。
R20001-3_overview3,Meet the blacksmith's requirements and find a way to get Dog meat.,,满足铁匠的要求，想办法弄来狗肉。
R20001-3_overview4,Give the Dog meat to the blacksmith.,,将狗肉交给铁匠。
R20001-3_overview5,Return the Steel bow to the hunter.,,将铁胎弓交还给猎户。
R20001-3_overview6,"Give the ""Dog meat"" to the blacksmith.",,将“狗肉”交给铁匠。
R20001-3option1_1,"No problem, I'll deliver it right away.",,没问题，我这就送去。
R20001-3option1_2,I don't have time.,,我没时间。
R20001-3option2_1,There's only one dog in the village...<color=#c44b0e>(Direct combat)</color>,,村里只有这么一条狗……<color=#c44b0e>（直接开战）</color>
R20001-3option2_2,"This is Brother Liu's pet dog, better not to harm it.",,这是刘大哥的爱犬，还是不要打它的主意吧。
R20001-4_name,Hunter's past,,猎户的往事
R20001-4_talk,Story,,故事
R20001-4_overview1,"The hunter's Alcoholic is acting up, some Sweet potato wine can help him recall the past.",,猎户的酒瘾犯了，弄来一些地瓜烧可帮助他回忆往事。
R20001-4option1_1,This bottle of <color=#c44b0e>Sweet potato wine</color> is for you.<color=#097a76>(Sweet potato wine 1 jar)</color>,,这瓶<color=#c44b0e>地瓜烧</color>就是孝敬你的。<color=#097a76>（地瓜烧1坛）</color>
R20001-4option1_1_1,These 3 bottles of <color=#c44b0e>Sweet potato wine</color> are for you.<color=#097a76>(Sweet potato wine 3 jars)</color>,,这3瓶<color=#c44b0e>地瓜烧</color>就是孝敬你的。<color=#097a76>（地瓜烧3坛）</color>
R20001-4option1_2,"Don't get me wrong, I have nothing to give you.",,别误会，我可没什么东西给你。
R20001-4option2_1,"Just like now, a hunter who hunts for a living.",,跟现在一样，打猎为生的猎户。
R20001-4option2_2,A scholar who later abandoned literature to learn martial arts.,,教书先生，后来弃文学武。
R20001-4option2_3,A soldier who hides his identity here.,,行伍出身，在这里隐姓埋名。
R20001-4option2_4,A freeloader who was driven out by his wife.,,吃软饭的，被女家赶了出来。
R20001-4option3_1,Are there no descendants of the Yang family?,,杨家真就没有后人了吗？
R20001-4option3_2,Is General Yang's martial arts lost now?,,杨将军的武功现在失传了？
R20001-4option3_3,Did General Yang leave any relics?,,杨将军可有遗物留下？
R20002-1_option1_dialog,"There's a Woodcutter ahead being attacked by poisonous snakes, it doesn't look good.
Should I go and help?",,"前面有位樵夫装扮的人遭到毒蛇围攻，看来情况不妙。
我是否过去帮忙解围呢？"
R20002-1_option1_1,Help out!<color=#c44b0e>(Specific battle)</color>,,出手帮忙！<color=#c44b0e>（特定战斗）</color>
R20002-1_option1_2,Don't want to meddle in other's business.,,不想多管闲事。
M1101-1_talking,Accommodation,,住宿
M1101-1_option1_dialog,Should I stay at the inn?,,要不要住店呢？
M1101-1_option1_1,I want to stay.<color=#097a76>(200 coins)</color>,,我要住宿。<color=#097a76>（200文）</color>
M1101-1_option1_2,I want to stay.<color=#097a76>(500 coins)</color>,,我要住宿。<color=#097a76>（500文）</color>
M1101-1_option1_3,I want to stay.,,我要住宿。
M1101-1_option1_4,Let me think about it...,,让我再想想……
M1101-2_varname,A weary girl,,风尘仆仆的姑娘
M1101-2_name,Ye Yinping dines and dashes,,叶银瓶吃霸王餐
M1101-2option_1_dialogue,"(But it seems she can't avoid the same fate as me, should I help her?)",,（不过看来她也要免不了跟我之前一样的遭遇了，我要不要帮她一下呢？）
M1101-2option_1_1,I'll pay for her.<color=#097a76>(500 coins)</color>,,我替她付了吧。<color=#097a76>（500文）</color>
M1101-2option_1_2,"I don't have enough money, I really can't help...",,身上的钱不够，实在爱莫能助……
M1101-2-1_name,Jade pendant,,玉佩
M1101-2-1option_1_dialogue,"(Five Guan is 5000 coins, this is not a small amount, should I buy this jade pendant?)",,（五贯钱可就是5000文，这可不是什么小数目啊，我要不要买下这玉佩呢？）
M1101-2-1option_1_1,"Bite the bullet, I'll buy this <color=#c44b0e>Lotus gem jade pendant</color>!<color=#097a76>(5000 coins)</color>",,咬咬牙，这<color=#c44b0e>玉莲花玉佩</color>我买了！<color=#097a76>（5000文）</color>
M1101-2-1option_1_2,"Too expensive, can't afford to buy.",,太贵了，舍不得买。
M1101-3_name,Provocative diner,,寻衅的食客
M1101-3option1_1,I'll cook to satisfy the boss~<color=#097a76>(Cooking level 1 Beginner)</color>,,我亲自下厨包胖爷满意~<color=#097a76>（厨艺达到1级初窥门径）</color>
M1101-3option1_2,"Master Pang, here's 500 wen to appease your anger!<color=#097a76>(500 wen)</color>",,胖爷，赔您500文钱请消消气！<color=#097a76>（500文）</color>
M1101-3option1_3,No need to reason with troublemakers!<color=#097a76>(Specific battle)</color>,,对付找茬的人不必讲道理！<color=#097a76>（特定战斗）</color>
M1101-3option1_4,"This has nothing to do with me, I'll step aside for now.",,这里没我啥事，先回避一下。
M1101-4_name,Stay overnight at the inn,,夜宿客栈
M1101-4option1_1,"I'll let you have the room, I'll find somewhere else to rest.",,房间让给你们吧，我另找其他地方休息。
M1101-4option1_2,"First come, first served, I'm not in the habit of giving way.",,先到先得，我没有谦让的习惯。
M1101-4_npcname1,Heroic lady,,英气的侠女
M1100-2_npcname1,Jianghu person A,,江湖人士甲
M1100-2_npcname2,Jianghu person B,,江湖人士乙
M1600-1_npcname1,Audience,,听众
M1600-1_npcname2,Zhao Kingdom soldier,,赵国士兵
M1600-1_npcname3,Bandit leader,,山贼头目
M1600-1option1_dialog,"(These guys look tough, how would those great heroes handle this situation?)",,（这些家伙看起来不太好惹，如果那些大英雄遇到这种局面会如何应对呢？）
M1600-1option1_1,"(Act pitiful, they won't have the heart to bully me.)",,（装出很可怜的样子，他们就不忍心欺负我了。）
M1600-1option1_2,"(Show admiration, they won't give me a hard time when they're happy.)",,（做出很仰慕的表情，他们一高兴就不会为难我了。）
M1600-1option1_3,"(Don't show weakness, act tough and they'll be scared off.)",,（气势上不能露怯，凶一点就能吓跑他们。）
M1600-1option1_4,"(Stay silent, if I'm not noticed, I won't get into trouble.)",,（默不作声，不被人注意到就不会惹麻烦了。）
M1600-1option1_5,(Slip away quietly when no one is looking.),,（趁没人注意到，赶紧悄悄溜走。）
M1600-1option2_dialog,How should these bandits be dealt with?,,该怎么处置这些山贼呢？
M1600-1option2_1,"Cut the weeds and dig up the roots, so they won't do harm again.",,斩草除根，免得他们再做伤天害理的事情。
M1600-1option2_2,"Send them to the government, I believe the government will make a fair judgement.",,送去官府，相信官府会给出公正的判决。
M1600-1option2_3,"Let these people go, hoping they can turn over a new leaf.",,放这伙人离去，希望他们可以改邪归正。
M1600-1option2_4,"Demand a ransom, give them a chance to redeem themselves.",,索要赎金，给他们赎命的机会。
M1600-3option1_1,Go to Info.<color=#097a76>(1 ke)</color>,,前往查看。<color=#097a76>（1刻）</color>
M1600-3option1_2,Go another time.,,以后再去。
M1600-3option1_3,Go to Ferry.<color=#097a76>(1 ke)</color>,,前往渡口。<color=#097a76>（1刻）</color>
M1600-4option1_1,Go to Info.<color=#097a76>(1 shichen)</color>,,前往查看。<color=#097a76>（1个时辰）</color>
M1600-4option1_2,Head to West Border Patrol. <color=#097a76>（2 hours）</color>,,前往镇西关。<color=#097a76>（1个时辰）</color>
A15003-1_overview,Subdue the Wild Boar King - Gang Lie in Lost Forest.,,在迷踪林降伏野猪王——刚烈。
A15003-1_name,Subdue Gang Lie,,降伏刚烈
A15003-1_option1_1_dialog,"This wild boar seems to be the leader of the pack, it looks quite temperamental. How should I subdue it?",,"这头野猪看来就是这野猪群的首领了，看起来脾气不小。
我用什么办法制服它呢？"
A15003-1_option1_1,Use a bunch of berries to soothe its mood<color=#097a76>(Small berries 10 bunches)</color>,,用一堆浆果安抚它的情绪<color=#097a76>（小浆果10串）</color>
A15003-1_option1_2,Teach it a lesson!<color=#097a76>(Specific battle)</color>,,给它点教训！<color=#097a76>（特定战斗）</color>
A15003-1_option1_3,The best strategy is to retreat!,,三十六计，走为上计！
A15002-1_name,Subdue Chi Jing,,降伏赤睛
A15002-1_option1_1_dialog,"This brown bear has red eyes, it seems to be a special breed. It seems very angry at me, a stranger. How should I subdue it?",,"这头棕熊双眼赤红，好像不是一般的品种。
对我这样的陌生人似乎极为愤怒，我用什么办法制服它呢？"
A15002-1_option1_1,Communicate with it in beast language!<color=#097a76>(Beast Taming level 2 Intermediate)</color>,,用兽语跟它沟通！<color=#097a76>（驯兽达到2级一知半解）</color>
A15002-1_option1_2,Provoke this red-eyed brown bear<color=#097a76>(Protagonist solo)</color>,,挑衅这只红眼棕熊<color=#097a76>（主角单挑）</color>
A15002-1_option1_3,The best strategy is to retreat!,,三十六计，走为上计！
A15001-1_name,Subdue Xiao Yue,,降伏啸月
A15001-1_option1_1_dialog,"This creature with silver-white fur looks tough to deal with, what should I do to subdue it?",,"这头银白色毛发的家伙看起来不好惹，
我得用什么办法才能降伏它呢？"
A15001-1_option1_1,Tame it with Beast Taming skills!<color=#097a76>(Beast Taming level 1 Beginner)</color>,,用驯兽技巧驯服它！<color=#097a76>（驯兽达到1级初窥门径）</color>
A15001-1_option1_2,Teach this white wolf a lesson!<color=#097a76>(Protagonist solo fight)</color>,,教训这头白狼！<color=#097a76>（主角单挑）</color>
A15001-1_option1_3,The best strategy is to retreat!,,三十六计，走为上计！
A15007-1_option1_1,Teach the white ape a lesson!<color=#097a76>(Protagonist solo)</color>,,教训白猿！<color=#097a76>（主角单挑）</color>
A15007-1_option1_2,The best strategy is to retreat!,,三十六计，走为上计！
A15007-1_option2_1,Subdue the White Ape with force!<color=#097a76>(Solo fight by the protagonist)</color>,,用武力降伏白猿！<color=#097a76>（主角单挑）</color>
A15007-1_option2_2,The best strategy is to retreat!,,三十六计，走为上计！
A15008-1_option1_1,Feed Mushroom bun.<color=#097a76>(Mushroom bun 5 portions)</color>,,喂食香菇包。<color=#097a76>（香菇包5份）</color>
A15008-1_option1_2,Talk about it later.,,稍后再说。
A15008-2_option1_1,"Preach to the monkey.<color=#097a76>(Buddhist comprehension 50, currently {TagNum:佛法感悟}, one shichen)</color>",,给猴子讲经。<color=#097a76>（佛法感悟50，当前为{TagNum:佛法感悟}，一个时辰）</color>
A15008-2_option1_2,Talk about it later.,,稍后再说。
A15008-3_option1_1,Fight with the monkey.<color=#097a76>(Solo fight)</color>,,跟猴子打架。<color=#097a76>（主角单挑）</color>
A15008-3_option1_2,Talk about it later.,,稍后再说。
A15008-5_option1_1,Ask it to help copy.<color=#097a76>(2 shichen)</color>,,请它帮忙抄写。<color=#097a76>（2个时辰）</color>
A15008-5_option1_2,Do it yourself!,,自己的事自己做！
Pick-1_option1_1,"Start digging!<color=#097a76>(Iron shovel 1 piece, 4 ke)</color>",,开挖！<color=#097a76>（铁铲1把、4刻）</color>
Pick-1_option1_2,Give up for now.,,暂且作罢。
Pick-1_option1_3,"Start digging!<color=#097a76>(Iron shovel 1 piece, 1 shichen)</color>",,开挖！<color=#097a76>（铁铲1把、一个时辰）</color>
M20328-2_option1_1,"Since I'm here, how can I leave without a taste of your charm? <color=#c44b0e>(Start the fight)</color>",,既然我都来了，不一亲芳泽怎会回去？<color=#c44b0e>（直接开战）</color>
M20328-2_option1_2,"I apologize for my rudeness, I'll run away now.",,多有冒犯，我这就离开。
M20328-2_option2_dialog,"{PlayerSurName} Sir, I have prepared a question for you. Would you like to try it?",,"{PlayerSurName}公子，妾身为公子专门备下一道试题。
不知公子可愿一试？"
M20328-2_option2_1,"Please, Miss Qincheng, ask your question. <color=#097a76>(1 shichen)</color>",,请倾城姑娘出题。<color=#097a76>（1个时辰）</color>
M20328-2_option2_2,I didn't come here to answer questions!,,我来见你可不是为了做题的！
R20025-5_name,Shadow outside the window,,窗外黑影
R20025-5_overview1,"From Zi Shi to Chou Shi, go to the Nameless village inn to help Hua Siniang deal with the shadow.",,子时到丑时，到无名小村客栈帮花四娘解决黑影的麻烦。
R20025-5_overview2,It's time to go to the Nameless village inn to help Hua Siniang deal with the shadow.,,时间到了，去无名小村客栈帮花四娘解决黑影的麻烦。
R20025-5_Npcname,Stranger's voice,,陌生的声音
R20025-8_name,Chasing the killer·Part 1,,追凶·上
R20025-8_overview1,"Find out who hired the assassin to kill Hua Siniang, first go to the town inn to find out how to find the <color=#c44b0e>Black Robe Group</color>.",,找出刺杀花四娘的雇主，先去城镇客栈里打听如何找到<color=#c44b0e>玄衣会</color>。
R20025-8_option1_1,Give him 2 liang of Scrap silver. <color=#097a76>(2 liang of Scrap silver)</color>,,给他2两碎银子。<color=#097a76>（2两碎银子）</color>
R20025-8_option1_2,"Considering our Relations, talking about money is too much. <color=#097a76>(Relations reach 40)</color>",,以咱俩的关系，谈钱可太见外了吧。<color=#097a76>（关系达到40）</color>
R20025-8_option1_3,Find another way.,,另想其他办法。
R20025-8_option2_1,Give him 10 liang of Scrap silver. <color=#097a76>(10 liang of Scrap silver)</color>,,给他10两碎银子。<color=#097a76>（10两碎银子）</color>
R20025-8_option2_2,"We're both in the jianghu, can you do me a favor?",,都是在江湖混的，你就行个方便？
R20025-9_name,Chasing the killer·Part 2,,追凶·中
R20025-9_overview1,Go to the Black Robe Group headquarters in Daliang City (Zhangyue Casino).,,前往大梁城玄衣会总舵（即长乐柜坊）。
R20025-9_option1_1,Challenge ten of you! <color=#097a76>(Specific battle)</color>,,挑战你们十个人！<color=#097a76>（特定战斗）</color>
R20025-9_option1_2,Win all your money!,,赢光你身上所有钱！
R20025-9_option1_3,I need to think about it.,,我还需要考虑一下。
R20025-10_name,Chasing the killer·Part 3,,追凶·下
R20025-10_overview1,"Go to Duke Kang's manor in Lin'an City, confront the chief clerk.",,前往霖安城康王府，找主簿对质。
R20025-10_option1_1,"Inform Duke Kang, let Duke Kang decide.",,告知康王，请康王定夺。
R20025-10_option1_2,Let Hua Siniang do it herself.,,让花四娘亲自动手。
R20025-10_option1_3,Spare his life...,,饶他一命……
R20025-11_option1_1,Place the <color=#c44b0e>Wedding Stone</color>. <color=#097a76>(1 Wedding Stone)</color>,,放置<color=#c44b0e>三生石</color>。<color=#097a76>（三生石1颗）</color>
R20025-11_option1_2,"I was too impulsive just now, I regret it.",,刚才太冲动，现在反悔了。
R20004-4_name,Bao Dating's wish,,包打听的心愿
R20004-4_overview1,Help Bao Dating find a piece of jewelry exclusive to Hua Siniang.,,帮包打听找来一件花四娘专属的饰物。
R20004-4_option1_1,"Alright, for the sake of our Relations, I'll help you.",,行，看在咱们关系上我就帮你一把。
R20004-4_option1_2,You should do this yourself.,,这种事你自己去做吧。
R20004-4_option2_1,"Great, let's wander the jianghu together.",,好啊，我们就一起闯荡江湖吧。
R20004-4_option2_2,I think... it's a bit inconvenient...,,我觉得……有点不方便……
R20006-3_name,Blacksmith's debt,,铁匠的债务
R20006-3_overview1,"Blacksmith·Wang Dachui owes the innkeeper Hua Siniang 2000 wen, and is worried because he can't pay it back.",,铁匠·王大锤拖欠客栈花四娘2000文钱，正因无法还钱而烦心。
R20006-3_option1_1,Help Blacksmith·Wang Dachui pay off his debt. <color=#097a76>(2000 wen)</color>,,帮铁匠·王大锤偿还酒钱。<color=#097a76>（2000文）</color>
R20006-3_option1_2,Let me think about it.,,再考虑考虑。
R20022-2_name,Doctor's wish,,郎中心愿
R20022-2_overview1,Help Doctor·Baitouweng find Lingzhi in Lost Forest.,,帮郎中·白头翁在迷踪林里找寻灵芝。
R20022-2_option1_1,"Alright, I'll help you find Lingzhi.",,好吧，我就帮你找灵芝。
R20022-2_option1_2,"I'm too busy recently, I really don't have any free time.",,我最近事务缠身，实在没有空闲。
R20022-2_option2_1,"Then I'll leave everything to you, senior.",,那就万事拜托前辈了。
R20022-2_option2_2,"Thank you for your kindness, senior, but I still want to wander the jianghu alone.",,谢过前辈好意，但我还是想独自闯荡江湖。
R10003-2_name,Hong Xiaoqi's request,,洪小七的请求
R10003-2_overview1,"Go to the shop of the flower shopkeeper to buy Homemade tofu, Braised chicken, Fresh fish soup.",,到花掌柜的店里购买家常豆腐、黄焖鸡、鲜鱼汤。
R10003-2_overview2,Deliver the purchased dishes to Hong Xiaoqi.,,把买好的菜送给洪小七。
R10003-2_option1,"How can the boss's cooking skills compare with mine!<color=#097a76>(Cooking level 1 Beginner, 4 ke)</color>",,花掌柜的厨艺怎么能跟我比！<color=#097a76>（厨艺达到1级初窥门径、4刻）</color>
R10003-2_option2,I'll treat you to a meal.,,我请客，带你去吃一顿。
R10003-2_option3,(PierceHong Xiaoqi silently runs away.),,（无视洪小七默默离开。）
R10003-2option1_dialog,"(This guy is drooling with hunger, how should I respond?)",,（这家伙馋的口水都要流出来了，我该怎么回应他呢？）
R10003-5_option1_1,Donate 10 Wen. <color=#097a76>(10 Wen)</color>,,施舍10文钱。<color=#097a76>（10文）</color>
R10003-5_option1_2,Donate 100 Wen. <color=#097a76>(100 Wen)</color>,,施舍100文钱。<color=#097a76>（100文）</color>
R10003-5_option1_3,Donate 1000 Wen. <color=#097a76>(1000 Wen)</color>,,施舍1000文钱。<color=#097a76>（1000文）</color>
R10003-5_option1_4,Turn around and run away.,,转身离开。
R20001-5_name,Old illness,,陈年旧疾
R20001-5_overview1,The old disease on Hunter·Liu Shiba needs <color=#c44b0e>Lingzhi</color> as the main medicine to be cured. But where can I find this Lingzhi?,,猎户·刘十八身上的旧疾需要<color=#c44b0e>灵芝</color>作为主药才能根治。只是这灵芝到哪去找呢？
R10059-1_name,Mangy dog,,癞皮狗
R10059-1_overview1,Go to Chuxiang City Prison to inquire about the case.,,到楚襄城牢房询问案情。
R10059-1_overview2,"Try to pay the ransom, or go to Ding's house to find out the situation.
Or...",,"想办法交赎金，或者去丁员外家里了解情况。
再或者……"
R10059-1_overview3,Go to Prison to redeem people.,,去牢房赎人。
R10059-1_overview4,Let Er Mazi run away from Chuxiang City.,,让二麻子离开楚襄城。
R10059-1_overview5,Find a way to rescue Er Mazi.,,想办法救出二麻子。
R10059-1_overview6,Tell Er Mazi about Miss Ding's idea.,,把丁小姐的想法告诉二麻子。
R10059-1_overview7,Tell Ding about Er Mazi running away from Chuxiang City.,,把二麻子离开楚襄城的事情告诉丁员外。
R10059-1_overview8,Tell Miss Ding about Er Mazi running away from Chuxiang City.,,把二麻子离开楚襄城的事情告诉丁小姐。
R10059-1_overview9,Inform Jiang Nanguai that the matter has been resolved.,,告知江南怪事情已解决。
R10059-1_option1_1,"Here is the ransom, for you. <color=#097a76>(5000 Wen)</color>",,这是赎金，给你。<color=#097a76>（5000文）</color>
R10059-1_option1_2,"It's expensive, let me think about it.",,好贵，我再想想。
R10059-1_option2_1,Agree to Mr. Ding's request.,,答应丁员外的要求。
R10059-1_option2_2,Refuse Mr. Ding's request.,,拒绝丁员外的要求。
R10059-1_option3_1,"It's the ransom paid by Mr. Ding, he wants you to run away from Chuxiang City forever.",,是丁员外出的赎金，他要你永远离开楚襄城。
R10059-1_option3_2,"Actually Miss Ding, she...",,其实丁小姐她……
R10059-1_option3_3,"I saved you, you should show some gratitude, right?",,我救了你，总得有点表示吧？
R10059-1_option3_4,"No problem, just checking on you.",,没事，就看看你好不好。
R10059-1_option4_1,"Old man, the matter is done.",,老怪，事情办完了。
R10059-1_option4_2,"It's not done yet, old man, please wait.",,还没办完，老怪你再等等。
R10005-1_option1_1,Give her a big scare!,,大声吓她一跳！
R10005-1_option1_2,Join the crowd.,,过去凑热闹。
R10005-1_option1_3,Drive her away!<color=#097a76>(Solo fight)</color>,,把她赶走！<color=#097a76>(主角单挑)</color>
R10005-1_option1_4,"Forget it, it's none of my business.",,算了，和我无关。
R10005-1_NPCname1,Childish female voice,,幼稚的女声
R10005-1_NPCname2,Little girl,,小女孩
R10005-4_option1_1,Help Caidie test the poison.,,帮彩蝶试蛊。
R10005-4_option1_2,Refuse to help.,,拒绝帮忙。
R10005-6_option1_1,Exorcise the blood poison!,,驱除血蛊！
R10005-6_option1_2,Keep it for a lifetime.,,要保留一生一世。
R10005-10_option1_1,"I swear, I truly like you.",,我发誓，是真心的喜欢。
R10005-10_option1_2,I just treat you as my sister...,,我把你只是当作亲妹妹……
R10048-0_name,Hatori Hyoe's challenge,,服部兵卫的约战
R10048-0_overview,Hatori Hyoe challenges you to a duel at the Ruined Shrine in Lin'an City!,,服部兵卫约你在霖安城破庙一战！
R10048-0_option1_1,Accept the challenge! <color=#c44b0e>(Protagonist's solo fight)</color>,,答应比试！<color=#c44b0e>（主角单挑）</color>
R10048-0_option1_2,Fight another day.,,择日再战。
R10048-2_option1_dialog,"He is more powerful than when we first met, should I stop him?",,他如今气势比之前相遇时又增强了几分，是否出手制止呢？
R10048-2_option1_1,Stop Hatori Hyoe from being violent! <color=#097a76>(Protagonist's solo fight)</color>,,制止服部兵卫逞凶！<color=#097a76>（主角单挑）</color>
R10048-2_option1_2,"You uncivilized, everyone has the right to punish you! <color=#097a76>(Specific battle)</color>",,你这无礼之徒，人人得而诛之！<color=#097a76>（特定战斗）</color>
R10048-2_option1_3,Just watch the changes.,,静观其变。
R10048-3_option1_1,Fight for the innkeeper! <color=#c44b0e>(Protagonist's solo fight)</color>,,替馆主出战！<color=#c44b0e>（主角单挑）</color>
R10048-3_option1_2,Just watch the changes.,,静观其变。
R10048-4_name,Cloud Shrouded Cliff appointment,,云海崖之约
R10048-4_overview,Hatori Hyoe challenges you to a duel at <color=#c44b0e>Cloud Shrouded Cliff</color>.,,服部兵卫约你在<color=#c44b0e>云海崖</color>一决高下。
R10048-4_option1_1,Execute Hatori Hyoe to avoid future troubles!,,处决服部兵卫，免除后患！
R10048-4_option1_2,"Spare his life, let the tiger return to the mountain.",,饶其性命，纵虎归山。
R10049-1_option1_1,"Promise to tell her the story, then give her the item.",,承诺说出来历，就把东西给她。
R10049-1_option1_2,Stimulate her acupoints with MP.<color=#097a76>(Medical100)</color>,,内力刺激她的穴位。<color=#097a76>（医术100）</color>
R10049-1_option1_3,Intimidate her with words.<color=#097a76>(Persuade level 5 Master)</color>,,言语恐吓她。<color=#097a76>（口才达到5级登峰造极）</color>
R10049-1_option1_4,Pretend to flirt with her.,,假装调戏她。
R10049-1_option2_1,Give it to Tsukuyo Sakuraha.,,送给月咏樱羽。
R10049-1_option2_2,Keep it for yourself.,,自己留下。
R10067-1_option1_1,Speak out and criticize! <color=#097a76>(Protagonist's solo fight)</color>,,出言指责！<color=#097a76>(主角单挑)</color>
R10067-1_option1_2,Flatter and compliment.<color=#097a76>(Persuade level 1 Beginner)</color>,,吹捧奉承。<color=#097a76>（口才达到1级初窥门径）</color>
R10067-1_option1_3,Throw a stone to teach him a lesson!<color=#097a76>(Throwing reaches 50)</color>,,丢个石子教训他！<color=#097a76>（暗器达到50）</color>
R10067-1_option1_4,"Whatever, let him be...",,无所谓，由他去吧……
R10067-2_option1_1,Greet with a fist and palm salute.,,抱拳行礼。
R10067-2_option1_2,Greet with a prayer-like gesture.,,合十行礼。
R10067-2_option1_3,Kneel and kowtow.,,跪地磕头。
R10067-2_option1_4,An awkward yet proper smile.,,尴尬且不失礼节的微笑。
R10067-3_option1_1,My fists are itching for a fight.<color=#097a76>(Solo fight)</color>,,拳头痒了，想找人练练手。<color=#097a76>(主角单挑)</color>
R10067-3_option1_2,"I'm a bit short on cash lately, can you lend me some?<color=#097a76>(Relations reach 10)</color>",,最近手头紧了，借我点钱呗？<color=#097a76>（关系达到10）</color>
R10067-3_option1_3,"Nothing much, I'll take my leave!",,没啥事，告辞！
R20005-7_option1_1,"I won't lie, I was thinking the same.",,不瞒您说，我正有此意。
R20005-7_option1_2,"No, no, no, that's not why I'm here...",,不不不，我不是为了这个来的……
M20300-66_option1_1,Is this money enough to show my sincerity?<color=#097a76>(500 Wen)</color>,,这点钱够不够诚意？<color=#097a76>（500文）</color>
